"month","account","Total Transfer ins","Total Transfer out","Account Monthly Balance"
4,"19996","1317.86","0","1317.86"
5,"19996","1068.82","0","1068.82"
6,"19996","0","1659.17","-1659.17"
7,"19996","1191.72","0","1191.72"
9,"19996","600.29","0","600.29"
12,"19996","1808.53","0","1808.53"
1,"19998","1561.5","726.9","834.6"
3,"19998","1561.5","236.2","1325.3"
4,"19998","0","45.54","-45.54"
5,"19998","723.83","0","723.83"
8,"19998","1561.5","654.56","906.94"
9,"19998","4684.5","1617.6599999999999","3066.84"
1,"20034","1291.99","1089.92","202.06999999999994"
2,"20034","5647.21","6539.52","-892.3100000000006"
3,"20034","1974.7","0","1974.7"
5,"20034","0","1787.79","-1787.79"
9,"20034","1742.3","1089.92","652.3799999999999"
10,"20034","544.51","1089.92","-545.4100000000001"
9,"20040","0","63.16","-63.16"
10,"20040","598.12","0","598.12"
11,"20040","432.07","0","432.07"
12,"20040","281.89","0","281.89"
1,"2006","0","1217.24","-1217.24"
2,"2006","2042.4900000000002","3154.7999999999997","-1112.31"
3,"2006","2286.09","3154.8","-868.71"
5,"2006","1442.8600000000001","3277.38","-1834.52"
7,"2006","1442.8600000000001","2350.68","-907.8199999999998"
12,"2006","1196","0","1196"
2,"20171","1100.91","0","1100.91"
6,"20171","0","1157.38","-1157.38"
7,"20171","510.33","0","510.33"
8,"20171","1282.41","0","1282.41"
10,"20171","868.82","0","868.82"
1,"20173","858.01","0","858.01"
5,"20173","0","1628.36","-1628.36"
6,"20173","3756.0299999999997","1544.46","2211.5699999999997"
7,"20173","492.81","0","492.81"
8,"20173","297.6","0","297.6"
2,"20183","1007.51","0","1007.51"
5,"20183","1093.28","767.53","325.75"
7,"20183","1093.28","767.53","325.75"
3,"20206","401.88","815.94","-414.06000000000006"
5,"20206","1479.63","0","1479.63"
6,"20206","0","1491.57","-1491.57"
10,"20206","780.39","0","780.39"
11,"20206","976.45","0","976.45"
12,"20253","932.88","0","932.88"
1,"20263","885.9","0","885.9"
4,"20263","757","0","757"
6,"20263","1423.34","0","1423.34"
7,"20263","0","303.53","-303.53"
8,"20263","508.33","0","508.33"
10,"20263","1694.73","0","1694.73"
12,"20282","521.81","0","521.81"
1,"20331","0","1254.51","-1254.51"
4,"20331","19.06","1801.56","-1782.5"
5,"20331","428.7","0","428.7"
7,"20331","305.54","1801.56","-1496.02"
12,"20331","888.77","5404.68","-4515.91"
1,"20368","0","1541","-1541"
2,"20368","0","1407.62","-1407.62"
9,"20368","1043.52","0","1043.52"
1,"20371","2521.94","2743.76","-221.81999999999994"
3,"20371","3589.37","6542.36","-2952.99"
4,"20371","1545.92","0","1545.92"
6,"20371","648.44","0","648.44"
7,"20371","472.44","2743.76","-2271.3199999999997"
9,"20371","505.51","0","505.51"
10,"20371","3294.42","2743.76","550.6600000000001"
12,"20371","889.94","2743.76","-1853.82"
1,"20440","1959.54","2212.26","-252.72000000000003"
2,"20440","0","1651.25","-1651.25"
4,"20440","2895.16","1114.95","1780.21"
7,"20440","626.26","0","626.26"
8,"20440","1995.72","0","1995.72"
9,"20440","0","1275.41","-1275.41"
10,"20440","1773.38","0","1773.38"
11,"20440","657.62","2212.26","-1554.64"
12,"20440","765.94","0","765.94"
1,"20456","2134.4","464.7","1669.7000000000003"
4,"20456","1103.22","0","1103.22"
5,"20456","1625.42","232.35","1393.0700000000002"
6,"20456","1707.38","0","1707.38"
8,"20456","1977.68","0","1977.68"
9,"20456","1181.65","0","1181.65"
11,"20456","1806.75","0","1806.75"
3,"20463","427.9","2734.99","-2307.09"
4,"20463","460.1","3952.22","-3492.12"
5,"20463","1385.05","0","1385.05"
6,"20463","0","124.42","-124.42"
10,"20463","1288.1","0","1288.1"
2,"2050","116.08","0","116.08"
3,"2050","1478.9","0","1478.9"
7,"2050","1371.38","514.13","857.2500000000001"
8,"2050","1555.82","0","1555.82"
9,"2050","1811.63","514.13","1297.5"
10,"2050","1022.18","514.13","508.04999999999995"
12,"2050","4305.88","2056.52","2249.36"
4,"20514","1595.9","0","1595.9"
3,"20525","1890.97","0","1890.97"
11,"20525","876.94","0","876.94"
12,"20525","597.59","0","597.59"
1,"20559","0","1198.66","-1198.66"
2,"20559","0","1780.1","-1780.1"
8,"20559","0","955.26","-955.26"
1,"20647","816.7","3107.95","-2291.25"
3,"20647","632.33","0","632.33"
4,"20647","1486.77","0","1486.77"
8,"20647","1008.99","2741.52","-1732.53"
12,"20647","1201.28","3107.95","-1906.67"
1,"20676","3648.64","3049.38","599.26"
3,"20676","1325.19","0","1325.19"
5,"20676","5316.49","7907.08","-2590.5899999999997"
6,"20676","2945.34","3049.38","-104.03999999999974"
8,"20676","5316.49","4290.44","1026.0500000000004"
12,"20676","907.53","0","907.53"
10,"20707","890.42","0","890.42"
2,"20750","1589.61","0","1589.61"
5,"20750","1693.52","1683.93","9.589999999999918"
6,"20750","175.72","1683.93","-1508.2100000000003"
7,"20750","579.69","0","579.69"
9,"20750","2825.54","75.16","2750.38"
11,"20750","3164.24","1683.93","1480.3099999999997"
5,"20774","0","1927.72","-1927.72"
8,"20774","561.59","0","561.59"
2,"20789","1754.17","0","1754.17"
3,"20789","358.53","0","358.53"
9,"20789","35.71","0","35.71"
11,"20789","1234.84","0","1234.84"
12,"20789","1365.11","0","1365.11"
5,"20790","733.47","503.72","229.75"
6,"20790","926.46","0","926.46"
7,"20790","0","638.51","-638.51"
9,"20790","2982.86","2014.88","967.9799999999999"
10,"20790","288.67","503.72","-215.05"
1,"20823","2544.76","3172.0699999999997","-627.3099999999997"
3,"20823","1919.58","3172.0699999999997","-1252.49"
5,"20823","2734.32","3172.0699999999997","-437.7499999999998"
7,"20823","1305.29","0","1305.29"
8,"20823","1996.92","3172.0699999999997","-1175.1499999999999"
9,"20823","1932.97","0","1932.97"
6,"20847","342.45","1123.2","-780.75"
7,"20847","1018.51","0","1018.51"
8,"20847","1198.12","0","1198.12"
12,"20847","342.45","1123.2","-780.75"
7,"20864","1141.82","1446.06","-304.24"
9,"20864","1382.6599999999999","2892.12","-1509.46"
12,"20864","240.84","1446.06","-1205.22"
3,"21015","1736.51","0","1736.51"
4,"21015","0","1991.95","-1991.95"
2,"21051","1763.33","0","1763.33"
4,"21051","1673.32","0","1673.32"
5,"21051","329.42","0","329.42"
9,"21051","1889.42","0","1889.42"
1,"21057","1960.37","396.01","1564.36"
2,"21057","451.3","0","451.3"
3,"21057","857.71","0","857.71"
4,"21057","188.34","0","188.34"
5,"21057","1708.32","0","1708.32"
6,"21057","799.43","396.01","403.41999999999996"
10,"21057","1247.9","396.01","851.8900000000001"
12,"21057","0","42.58","-42.58"
1,"21068","958.9","0","958.9"
3,"21068","780.73","952.39","-171.65999999999997"
12,"21068","217.78","0","217.78"
3,"21112","14.72","0","14.72"
7,"21112","366.15","0","366.15"
9,"21112","1854.17","0","1854.17"
10,"21112","836.65","0","836.65"
4,"21218","1058.22","1098.27","-40.049999999999955"
5,"21218","1058.22","1098.27","-40.049999999999955"
8,"21218","841.84","0","841.84"
1,"21233","753.1","0","753.1"
2,"21233","1220.65","0","1220.65"
4,"21233","1626.66","0","1626.66"
5,"21233","376.72","670.54","-293.81999999999994"
6,"21233","0","1177.7","-1177.7"
7,"21254","0","215.29","-215.29"
11,"21254","416.3","0","416.3"
2,"21271","1044.71","0","1044.71"
3,"21271","1818.78","155.66","1663.12"
4,"21271","6831.3","778.3","6052.999999999999"
5,"21271","1098.81","0","1098.81"
6,"21271","162.39","155.66","6.72999999999999"
7,"21271","1889.38","155.66","1733.72"
8,"21271","1936.17","0","1936.17"
11,"21271","1421.25","155.66","1265.59"
12,"21271","1539.5","155.66","1383.84"
1,"21273","1421.57","0","1421.57"
3,"21273","8440.140000000001","6553.139999999999","1887"
4,"21273","1406.69","637.7","768.99"
5,"21273","320.32","0","320.32"
6,"21273","1314.95","0","1314.95"
8,"21273","1406.69","993.92","412.7700000000001"
10,"21273","1406.69","1591.14","-184.45000000000005"
11,"21273","1123.35","0","1123.35"
12,"21273","384.49","0","384.49"
1,"21279","0","1616.16","-1616.16"
2,"21279","1319.3","2075.98","-756.6800000000002"
3,"21279","0","668.19","-668.19"
4,"21279","3839.36","2075.98","1763.38"
6,"21279","0","179.95","-179.95"
7,"21279","2579.33","2348.28","231.04999999999984"
11,"21279","384.84","0","384.84"
10,"21310","1693.9","0","1693.9"
12,"21310","0","1894.85","-1894.85"
1,"21329","0","639.69","-639.69"
1,"21332","7314.44","2784.6000000000004","4529.839999999999"
5,"21332","0","334.65","-334.65"
6,"21332","0","1243.19","-1243.19"
7,"21332","865.74","0","865.74"
9,"21332","6430.2300000000005","2229.65","4200.58"
10,"21332","2805.6","2784.6","20.999999999999886"
11,"21332","6419.72","2784.6","3635.12"
1,"21377","41.64","0","41.64"
3,"21377","3924.6400000000003","5801.6","-1876.9600000000005"
4,"21377","3924.64","1707.12","2217.5200000000004"
5,"21377","222.54","1877.18","-1654.64"
6,"21377","3231.1","1877.18","1353.9199999999998"
9,"21377","3741.4","1877.18","1864.22"
1,"2144","1065.63","0","1065.63"
5,"2144","3403.94","1272.25","2131.69"
10,"2144","1701.97","964.85","737.12"
2,"21465","0","1578.33","-1578.33"
3,"21465","648.69","0","648.69"
8,"21465","1212.94","0","1212.94"
11,"21465","466.69","0","466.69"
12,"21465","54.15","0","54.15"
1,"21493","1962.65","1702.29","260.3600000000001"
3,"21493","518.35","1702.29","-1183.94"
4,"21493","1595.14","0","1595.14"
5,"21493","1589.61","1702.29","-112.68000000000006"
6,"21493","501.03","1702.29","-1201.26"
9,"21493","801.55","1702.29","-900.74"
2,"21514","5171.48","7744.15","-2572.6699999999996"
5,"21514","151.52","0","151.52"
7,"21514","3273.84","2972.87","300.97000000000025"
8,"21514","327.58","2972.87","-2645.29"
9,"21514","1237.3","0","1237.3"
11,"21514","2499.34","2972.87","-473.52999999999975"
12,"21514","1549.5","2972.87","-1423.37"
3,"21534","1043.1","0","1043.1"
4,"21534","396.69","0","396.69"
9,"21534","39.32","0","39.32"
10,"21534","1496.77","0","1496.77"
1,"21538","255.46","232.85","22.610000000000014"
2,"21538","1689.71","232.85","1456.8600000000001"
3,"21538","1298.02","232.85","1065.17"
5,"21538","5426.17","1164.25","4261.92"
6,"21538","1926.47","232.85","1693.6200000000001"
7,"21538","82.54","0","82.54"
12,"21538","256.51","232.85","23.659999999999997"
1,"21565","1742.22","0","1742.22"
2,"21565","9506.38","15303.36","-5796.980000000001"
3,"21565","653.29","0","653.29"
4,"21565","0","184.43","-184.43"
5,"21565","812.22","0","812.22"
8,"21565","1836.39","0","1836.39"
9,"21565","1320","0","1320"
11,"21565","1599.68","0","1599.68"
12,"21565","5963.46","4433.16","1530.2999999999997"
1,"21580","718.99","0","718.99"
2,"21580","466.27","173.45","292.82"
3,"21580","0","1768.76","-1768.76"
5,"21580","0","1011.05","-1011.05"
6,"21580","1420.16","0","1420.16"
7,"21580","1820.23","0","1820.23"
8,"21580","0","1438.5","-1438.5"
9,"21580","1825.23","173.45","1651.78"
10,"21580","1563.75","173.45","1390.3"
11,"21580","541.57","173.45","368.12000000000006"
12,"21580","681.51","173.45","508.06"
4,"21629","0","1940.91","-1940.91"
10,"21629","765.32","0","765.32"
5,"21656","0","389.21","-389.21"
1,"21691","0","1966.9","-1966.9"
3,"21691","724.16","0","724.16"
10,"21691","1958.86","0","1958.86"
12,"21691","1597.29","0","1597.29"
1,"21732","1616.4","763.06","853.3400000000001"
5,"21732","1616.4","1300.18","316.21999999999997"
9,"21732","3773.16","1908.61","1864.5500000000002"
11,"21732","1878.65","0","1878.65"
5,"21753","1618.91","0","1618.91"
10,"21753","5260.9800000000005","2311.41","2949.57"
11,"21753","1753.66","701.5","1052.16"
12,"21753","1753.66","1172.24","581.4200000000001"
1,"21765","2388.2","1186.77","1201.4299999999998"
2,"21765","1765.46","1186.77","578.6900000000002"
4,"21765","2183.66","1186.77","996.89"
6,"21765","0","1658.62","-1658.62"
7,"21765","2119.96","1186.77","933.1900000000002"
10,"21765","4973.889999999999","5498","-524.1099999999997"
11,"21765","1055.11","0","1055.11"
1,"21787","1145.22","0","1145.22"
2,"21787","2276.12","2487.8","-211.68000000000018"
3,"21787","4887.57","3378","1509.57"
5,"21787","1259.48","0","1259.48"
6,"21787","0","42.97","-42.97"
7,"21787","2276.12","2624.9","-348.7800000000001"
11,"21787","2276.12","1643.3","632.82"
2,"21819","1295.23","0","1295.23"
5,"21819","0","596.4","-596.4"
8,"21819","0","1084.96","-1084.96"
2,"2183","0","1081.81","-1081.81"
4,"2183","4968.17","5970.900000000001","-1002.7300000000002"
5,"2183","0","429.83","-429.83"
6,"2183","3187.06","1297.51","1889.55"
7,"2183","2053.38","1297.51","755.87"
8,"2183","871.26","1297.51","-426.25000000000006"
9,"2183","1954.93","0","1954.93"
10,"2183","4968.17","516.65","4451.52"
3,"21863","4039.22","2357.76","1681.4599999999996"
4,"21863","438.16","0","438.16"
5,"21863","4039.2200000000003","2405.44","1633.7799999999997"
6,"21863","3214.24","1190.8000000000002","2023.4399999999996"
8,"21863","1192.36","1190.8000000000002","1.5599999999998317"
11,"21863","1597.17","0","1597.17"
1,"21872","5090.91","9148.300000000001","-4057.3900000000003"
2,"21872","5090.91","6845.700000000001","-1754.7900000000004"
3,"21872","933.1800000000001","5038.64","-4105.46"
5,"21872","377.86","0","377.86"
6,"21872","322.49","0","322.49"
8,"21872","5965.950000000001","5038.64","927.3100000000002"
9,"21872","2285.2799999999997","5038.64","-2753.36"
11,"21872","1988.54","0","1988.54"
12,"21872","882.06","5038.64","-4156.58"
1,"21904","0","1799.94","-1799.94"
2,"21904","3643.46","3321.47","321.99000000000024"
3,"21904","1728.79","0","1728.79"
5,"21904","1468.57","0","1468.57"
8,"21904","2600.92","3321.47","-720.5499999999997"
9,"21904","0","128.42","-128.42"
10,"21904","1011.56","3321.47","-2309.91"
12,"21904","1733.4","0","1733.4"
2,"21907","3806","3157.75","648.25"
4,"21907","4879.41","3516.0299999999997","1363.38"
6,"21907","1997.95","0","1997.95"
7,"21907","2204.38","3157.75","-953.3699999999999"
8,"21907","4879.41","5957.22","-1077.81"
9,"21907","1827.17","0","1827.17"
11,"21907","3748.44","3157.75","590.69"
12,"21907","1267.25","0","1267.25"
1,"21950","1537.2","0","1537.2"
3,"21950","1270.99","0","1270.99"
8,"21950","686.44","0","686.44"
10,"21950","1120.07","0","1120.07"
11,"21983","0","214.14","-214.14"
7,"21997","1606.5","0","1606.5"
11,"21997","0","1613.68","-1613.68"
1,"22030","374.45","0","374.45"
2,"22030","1783.99","0","1783.99"
3,"22030","437.54","0","437.54"
5,"22030","63.99","0","63.99"
7,"22030","1171.79","3398.44","-2226.65"
8,"22030","1736.85","0","1736.85"
9,"22030","825.91","0","825.91"
11,"22030","794.96","1699.22","-904.26"
1,"22039","184.78","0","184.78"
2,"22039","0","261.95","-261.95"
8,"22049","843.75","0","843.75"
11,"22049","0","1843.51","-1843.51"
12,"22049","0","1587.89","-1587.89"
9,"22054","1530.83","0","1530.83"
10,"22054","1070.7","0","1070.7"
8,"22055","1207.99","0","1207.99"
2,"22059","0","1880.58","-1880.58"
3,"22059","1161.51","0","1161.51"
4,"22059","0","435.96","-435.96"
6,"22059","1618.69","1655.08","-36.38999999999987"
10,"22059","6474.76","6248.73","226.0300000000002"
12,"22059","1618.69","1657.88","-39.190000000000055"
1,"22069","796.14","0","796.14"
2,"22069","1518.54","627.66","890.88"
3,"22069","117.39","0","117.39"
5,"22069","294.57","627.66","-333.09"
6,"22069","0","1698.25","-1698.25"
7,"22069","1121.45","0","1121.45"
8,"22069","1909.76","0","1909.76"
10,"22069","205.63","0","205.63"
11,"22069","312.68","0","312.68"
2,"22128","1737.23","1069.31","667.9200000000001"
3,"22128","1649.15","0","1649.15"
5,"22128","246.74","1069.31","-822.5699999999999"
6,"22128","298.55","1069.31","-770.76"
7,"22128","3841.39","5346.549999999999","-1505.1599999999999"
8,"22128","242.53","1069.31","-826.78"
9,"22128","350.34","0","350.34"
1,"22168","1078.52","1474.04","-395.52"
5,"22168","1138.81","0","1138.81"
6,"22168","0","1038.26","-1038.26"
8,"22168","3648.3599999999997","5896.16","-2247.8"
9,"22168","0","611.69","-611.69"
11,"22168","1818.7","0","1818.7"
12,"22168","1394.61","1474.04","-79.43000000000006"
1,"22184","1489.97","0","1489.97"
2,"22184","0","1074.67","-1074.67"
3,"22184","379.89","0","379.89"
5,"22184","96.41","0","96.41"
1,"22189","156.32","1949.5600000000002","-1793.24"
2,"22189","1242.99","5473.17","-4230.18"
3,"22189","1623.81","0","1623.81"
4,"22189","1771.92","1949.5600000000002","-177.64"
5,"22189","245.41","0","245.41"
12,"22189","557.74","1949.5600000000002","-1391.82"
1,"22198","1415.64","569.35","846.2900000000001"
2,"22198","2643.05","1138.7","1504.3500000000001"
6,"22198","1310.49","0","1310.49"
7,"22198","859.78","0","859.78"
8,"22198","0","1774.42","-1774.42"
10,"22198","430.06","0","430.06"
2,"22222","1980.15","1290.3899999999999","689.7600000000001"
4,"22222","640.85","0","640.85"
5,"22222","1980.15","3496.1099999999997","-1515.9599999999996"
7,"22222","1182.78","0","1182.78"
8,"22222","1088.18","1595.5","-507.3199999999998"
9,"22222","1516.12","0","1516.12"
10,"22222","234.26","1595.5","-1361.2399999999998"
11,"22222","2637.86","1595.5","1042.3600000000001"
12,"22222","1320.03","0","1320.03"
1,"22225","18.4","1132.42","-1114.02"
2,"22225","1215.79","0","1215.79"
5,"22225","1567.39","0","1567.39"
7,"22225","3516.19","4529.68","-1013.4900000000002"
8,"22225","1001.16","1132.42","-131.2600000000001"
10,"22225","812.1","1132.42","-320.32000000000005"
11,"22225","533.59","0","533.59"
12,"22225","1684.53","1132.42","552.1099999999999"
2,"22246","238.09","0","238.09"
9,"22246","1114.84","0","1114.84"
2,"223","868.65","0","868.65"
3,"223","571.25","2414.52","-1843.27"
5,"223","173.56","0","173.56"
6,"223","0","1380.22","-1380.22"
9,"223","809.86","0","809.86"
10,"223","860.44","1248.11","-387.66999999999996"
12,"223","282.06","1248.11","-966.05"
4,"2231","2569.45","2000.79","568.6600000000003"
5,"2231","502.05","0","502.05"
7,"2231","658.24","1431.58","-773.3399999999999"
8,"2231","1891.07","0","1891.07"
11,"2231","3410.84","1431.58","1979.2600000000002"
4,"22313","1833.68","405.1","1428.58"
5,"22313","1167.03","0","1167.03"
7,"22313","857.92","0","857.92"
8,"22313","224.62","0","224.62"
9,"22313","0","248.32","-248.32"
10,"22313","1282.86","0","1282.86"
12,"22313","1833.68","405.1","1428.58"
2,"22337","1618.83","0","1618.83"
